geneA,geneB
YFL009W,YLR079W
YFL009W,YDR054C
YDR054C,YDR054C
YGR206W,YCL008C
YCL008C,YGR206W
YGL003C,YPR119W
YGL003C,YBR082C
YER177W,YGL003C
YER177W,YPL267W
YLL039C,YBR135W
YBR135W,YLL039C
YPR199C,YPR199C
YPL065W,YLR417W
YLR306W,YDL132W
YKR079C,YDL014W
YKR079C,YKL085W
YLR128W,YLR306W
YLR128W,YDL132W
YDR457W,YOR080W
YOL034W,YEL019C
YEL019C,YOL034W
YEL019C,YDL064W
YER125W,YER125W
YOR057W,YOR057W
YOR057W,YDR328C
YJL172W,YER125W
YER125W,YJL172W
YER125W,YJL172W
YER125W,YJL151C
YPL169C,YJL041W
YPL169C,YDR138W
YPL169C,YLL039C
YMR022W,YMR264W
YHR108W,YLL039C
YHR200W,YEL037C
YAL021C,YGL048C
YER068W,YGL048C
YGL048C,YAL021C
YGL048C,YER068W
YLR015W,YHR119W
YLR015W,YAR003W
YLR015W,YPL138C
YLR015W,YBR175W
YLR015W,YDR469W
YER125W,YDL140C
YER125W,YDR059C
YDL140C,YER125W
YOR151C,YER125W
YDL140C,YDR059C
YOR151C,YDR059C
YDR059C,YDL140C
YDR059C,YOR151C
YER125W,YDL140C
YER125W,YOR151C
YDR059C,YER125W
YCL008C,YGR206W
YLR119W,YGR206W
YLR119W,YCL008C
YCL008C,YLR119W
YFL009W,YLR079W
YNL288W,YCR093W
YNL288W,YGR134W
YNL288W,YIL038C
YNL288W,YAL021C
YNL288W,YPR072W
YNL288W,YER068W
YNL288W,YNR052C
YNL288W,YDL165W
YNL288W,YDR443C
YHR200W,YFR004W
YHR200W,YOR117W
YEL009C,YFR004W
YEL009C,YOR117W
YEL009C,YHR200W
YEL037C,YFR004W
YEL037C,YOR117W
YEL037C,YHR200W
YLL039C,YKL213C
YLL039C,YFL009W
YLL039C,YOL087C
YDR049W,YDL126C
YPL065W,YLR417W
YFL009W,YLR079W
YFL009W,YDR054C
YOR261C,YOR157C
YOR261C,YPR080W
YNL288W,YHL030W
YNL288W,YFL007W
YNL288W,YFR010W
YNL288W,YBR272C
YNL288W,YJL001W
YNL288W,YGL011C
YNL288W,YGR253C
YNL288W,YOR117W
YCL008C,YNR006W
YCL008C,YNR006W
YNR006W,YCL008C
YNR001C,YNR017W
YNR001C,YKR066C
YMR197C,YEL013W
YMR197C,YKL196C
YGL116W,YDR052C
YDL008W,YBR082C
YGL116W,YDR113C
YDL008W,YBR082C
YOR259C,YKL010C
YGL048C,YKL010C
YER012W,YPR103W
YER012W,YJL001W
YER012W,YFR050C
YER012W,YMR314W
YER012W,YOL038W
YER012W,YBL041W
YER012W,YML092C
YER012W,YGR135W
YER012W,YOR362C
YER012W,YOR157C
YER012W,YGR253C
YER012W,YER094C
YER012W,YGL011C
YER012W,YHR027C
YER012W,YIL075C
YER012W,YER021W
YER012W,YDL147W
YER012W,YDL097C
YER012W,YPR108W
YER012W,YOR261C
YER012W,YDR427W
YER012W,YHR200W
YER012W,YFR004W
YER012W,YFR052W
YER012W,YLR421C
YER012W,YKL145W
YER012W,YDL007W
YER012W,YDR394W
YER012W,YOR259C
YER012W,YOR117W
YER012W,YGL048C
YER012W,YEL037C
YER012W,YFR010W
YKR014C,YDR328C
YKR014C,YMR258C
YMR276W,YOR117W
YEL037C,YOR117W
YER143W,YOR117W
YLR304C,YER078C
YIL136W,YNL055C
YIL136W,YGR082W
YIL136W,YNL121C
YEL037C,YLL039C
YMR276W,YLL039C
YHR200W,YLL039C
YER012W,YLR079W
YER012W,YHR200W
YER012W,YEL037C
YDL008W,YBR082C
YKL197C,YNL329C
YKL197C,YOL044W
YKL197C,YDR244W
YNL329C,YKL197C
YNL329C,YOL044W
YNL329C,YDR244W
YOL044W,YKL197C
YOL044W,YOL044W
YOL044W,YNL329C
YFL009W,YDR328C
YFL009W,YLR079W
YFL009W,YLR079W
YOL133W,YDR054C
YGL241W,YDR225W
YGL241W,YBL003C
YGL241W,YDR224C
YGL241W,YBL002W
YOL133W,YDR059C
YDL008W,YBR082C
YDL008W,YBR082C
YDL008W,YBR082C
YDL008W,YOR339C
YDL008W,YDR059C
YDL008W,YDR177W
YDL008W,YBR082C
YDL020C,YLR024C
YGL058W,YKL210W
YLR024C,YMR100W
YGL058W,YLR024C
YDL020C,YMR100W
YFR004W,YFR010W
YFR004W,YFR050C
YFR004W,YFR052W
YFR004W,YLL039C
YFR004W,YLR421C
YFR004W,YDL147W
YFR004W,YDL097C
YFR004W,YDL007W
YFR004W,YDR394W
YFR004W,YDR427W
YFR004W,YBL041W
YFR004W,YGL048C
YFR004W,YGL011C
YFR004W,YGR135W
YFR004W,YGR253C
YFR004W,YJL001W
YFR004W,YKL145W
YFR004W,YOL038W
YFR004W,YOR117W
YFR004W,YOR157C
YFR004W,YOR259C
YFR004W,YOR261C
YFR004W,YOR362C
YFR004W,YIL075C
YFR004W,YML092C
YFR004W,YMR314W
YFR004W,YPR103W
YFR004W,YPR108W
YFR004W,YHR027C
YFR004W,YHR200W
YFR004W,YER012W
YFR004W,YER021W
YFR004W,YER094C
YFR004W,YLL039C
YDL064W,YPR180W
YDL064W,YDR390C
YEL019C,YDL064W
YEL019C,YDL064W
YOL133W,YDR054C
YOL133W,YBR082C
YOL133W,YDR054C
YOL133W,YDR054C
YEL037C,YPR103W
YEL037C,YKL145W
YPR103W,YEL037C
YCR066W,YMR224C
YMR224C,YCR066W
YDR411C,YIL030C
YGR252W,YMR223W
YMR032W,YJR090C
YER143W,YDR427W
YEL037C,YDR427W
YMR276W,YDR427W
YDR092W,YDR092W
YER125W,YDL140C
YPL047W,YDR145W
YPL047W,YGR252W
YDR409W,YDL064W
YOR156C,YDL064W
YDR409W,YGL090W
YOR156C,YGL090W
YGL090W,YOR005C
YGL090W,YDR369C
YGL090W,YLR265C
YGL090W,YLR265C
YGL090W,YGL090W
YDR510W,YOR156C
YHR027C,YLL039C
YFR010W,YLL039C
YMR284W,YMR106C
YMR284W,YDR227W
YMR284W,YDR227W
YGL223C,YER157W
YGL223C,YPR105C
YOL133W,YDR054C
YJL210W,YHR160C
YDR265W,YHR160C
YJL210W,YBR082C
YDR265W,YBR082C
YMR026C,YHR160C
YMR026C,YGR133W
YDR265W,YGR133W
YER125W,YDR138W
YER125W,YMR275C
YER125W,YDR138W
YER125W,YBR082C
YER125W,YDL140C
YDL008W,YBR082C
YGL003C,YDR113C
YGL116W,YDR113C
YGL003C,YPL242C
YGL003C,YDR113C
YHR119W,YBR010W
YHR119W,YNL031C
YHR119W,YPL138C
YHR119W,YBR258C
YCR066W,YBR088C
YCR066W,YGL058W
YDL064W,YOR156C
YDL013W,YOR156C
YER116C,YOR156C
YDL013W,YDR059C
YER116C,YDR059C
YFL009W,YOR025W
YPL178W,YDR138W
YPL178W,YPL169C
YPL178W,YDR381W
YPL178W,YGL122C
YPL178W,YER165W
YIL149C,YDR138W
YIL149C,YPL169C
YIL149C,YDR381W
YIL149C,YGL122C
YIL149C,YER165W
YML062C,YDR138W
YNL139C,YDR138W
YHR167W,YDR138W
YPL178W,YPL169C
YPL178W,YGL122C
YPL178W,YDR432W
YPL178W,YKL214C
YPL178W,YDR138W
YPL178W,YML062C
YPL178W,YNL253W
YPL178W,YNL139C
YPL178W,YHR167W
YPL178W,YDR381W
YPL178W,YCL011C
YPL178W,YNL004W
YPL178W,YDL175C
YPL178W,YOR204W
YPL178W,YDL160C
YPL178W,YMR255W
YPL178W,YJL050W
YPL178W,YMR125W
YPL178W,YJR007W
YPL178W,YGR162W
YPL178W,YGL049C
YPL178W,YHR127W
YPL178W,YPR057W
YPL178W,YER172C
YPL178W,YGL174W
YPL178W,YMR213W
YPL178W,YLR117C
YPL178W,YMR240C
YPL178W,YDR163W
YPL178W,YDL209C
YPL178W,YDR482C
YPL178W,YGL128C
YPL178W,YNL245C
YPL178W,YMR288W
YPL178W,YOR319W
YPL178W,YJR050W
YPL178W,YPL213W
YPL178W,YER112W
YPL178W,YDL087C
YPL178W,YIR009W
YPL178W,YBR119W
YPL178W,YKL074C
YPL178W,YHR086W
YPL178W,YBR188C
YPL178W,YDL043C
YPL178W,YGR006W
YPL178W,YLL036C
YPL178W,YER013W
YPL178W,YDR473C
YPL178W,YGR091W
YPL178W,YGR075C
YPL178W,YML046W
YPL178W,YPR178W
YPL178W,YKL012W
YPL178W,YDR235W
YPL178W,YGL120C
YPL178W,YPL151C
YPL178W,YBR055C
YPL178W,YHR165C
YPL178W,YDL030W
YPL178W,YML049C
YPL178W,YDR088C
YPL178W,YER029C
YPL178W,YGR074W
YPL178W,YLR275W
YPL178W,YLR147C
YPL178W,YOR159C
YPL178W,YIL061C
YPL178W,YPR101W
YPL178W,YKL173W
YPL178W,YDR240C
YPL178W,YOR308C
YPL178W,YGR013W
YPL178W,YBR152W
YPL178W,YLR424W
YPL178W,YDR416W
YPL178W,YLR298C
YPL178W,YKL095W
YPL178W,YJR093C
YPL178W,YER165W
YPL178W,YOL115W
YPL178W,YGR178C
YPL178W,YMR061W
YPL178W,YGL044C
YPL178W,YLR347C
YPL178W,YDL051W
YPL178W,YPR112C
YPL178W,YPL190C
YPL178W,YNL124W
YPL178W,YNL251C
YPL178W,YLR430W
YPL178W,YIR001C
YPL178W,YPL157W
YPL178W,YLR222C
YPL178W,YHR196W
YPL178W,YGR250C
YPL178W,YDL074C
YPL178W,YLR065C
YPL178W,YPL231W
YPL178W,YBR222C
YPL178W,YBL091C
YPL178W,YBR196C
YPL178W,YGR132C
YPL178W,YJL117W
YPL178W,YLR009W
YPL178W,YCL028W
YPL178W,YGR245C
YPL178W,YIL016W
YPL178W,YPL032C
YPL178W,YML072C
YPL178W,YJR066W
YPL178W,YER151C
YPL178W,YKR001C
YIL149C,YPL169C
YIL149C,YKL186C
YIL149C,YGL122C
YIL149C,YDR432W
YIL149C,YKL214C
YIL149C,YML062C
YIL149C,YDL084W
YIL149C,YHR167W
YIL149C,YDR381W
YIL149C,YCL011C
YIL149C,YNL004W
YIL149C,YOR257W
YIL149C,YDR159W
YIL149C,YBR111WA
YIL149C,YOL072W
YIL149C,YDR363WA
YIL149C,YMR255W
YIL149C,YPL146C
YIL149C,YDL088C
YIL149C,YDL207W
YIL149C,YML072C
YIL149C,YHR200W
YIL149C,YER165W
YIL149C,YBR011C
YIL149C,YJL019W
YIL149C,YKL057C
YIL149C,YOR259C
YIL149C,YMR146C
YIL149C,YLL011W
YIL149C,YLR018C
YIL149C,YLR099WA
YIL149C,YDL147W
YIL149C,YOL012C
YIL149C,YML017W
YIL149C,YFR050C
YIL149C,YML103C
YIL149C,YER088C
YIL149C,YBR130C
YIL149C,YLR221C
YIL149C,YDL116W
YIL149C,YNL189W
YIL149C,YNL064C
YIL149C,YLR421C
YIL149C,YPL116W
YIL149C,YLR219W
YIL149C,YKL042W
YIL149C,YER105C
YIL149C,YGL011C
YIL149C,YGR074W
YIL149C,YBR109C
YIL149C,YPL020C
YIL149C,YJL041W
YIL149C,YKL145W
YIL149C,YGL207W
YIL149C,YLR180W
YIL149C,YBL041W
YIL149C,YLR335W
YIL149C,YDL051W
YIL149C,YKL204W
YIL149C,YER002W
YIL149C,YGR119C
YIL149C,YMR219W
YIL149C,YOR027W
YIL149C,YHR027C
YIL149C,YJR093C
YIL149C,YOR051C
YIL149C,YGL075C
YIL149C,YMR047C
YIL149C,YDR394W
YIL149C,YJR007W
YIL149C,YGR081C
YIL149C,YMR129W
YIL149C,YKR095W
YIL149C,YIL002WA
YIL149C,YER021W
YIL149C,YDR224C
YIL149C,YGR193C
YIL149C,YJL001W
YIL149C,YBL079W
YIL149C,YDL031W
YIL149C,YER146W
YIL149C,YER006W
YIL149C,YJL061W
YIL149C,YER110C
YIL149C,YNL154C
YIL149C,YFR052W
YIL149C,YDL053C
YIL149C,YGL068W
YIL149C,YPL124W
YIL149C,YGL092W
YIL149C,YGL048C
YIL149C,YPL213W
YIL149C,YER177W
YIL149C,YGL100W
YIL149C,YFR002W
YIL149C,YDR427W
YIL149C,YPR187W
YIL149C,YDR289C
YIL149C,YOL038W
YIL149C,YNL308C
YIL149C,YMR039C
YIL149C,YGR135W
YIL149C,YGL172W
YIL149C,YJR002W
YIL149C,YOL149W
YIL149C,YPR112C
YIL149C,YMR153W
YIL149C,YOR046C
YIL149C,YPL106C
YIL149C,YER094C
YIL149C,YEL026W
YIL149C,YDR051C
YIL149C,YPL255W
YIL149C,YOR098C
YIL149C,YDL007W
YIL149C,YMR125W
YIL149C,YDL153C
YIL149C,YJR042W
YIL149C,YLR347C
YIL149C,YMR241W
YIL149C,YIL075C
YIL149C,YDR225W
YIL149C,YOL070C
YIL149C,YAL047C
YIL149C,YIL115C
YIL149C,YOR078W
YIL149C,YBL032W
YIL149C,YGR159C
YIL149C,YAR002W
YIL149C,YER107C
YIL149C,YER151C
YIL149C,YFR004W
YIL149C,YGR178C
YIL149C,YKL029C
YIL149C,YDR356W
YIL149C,YKR082W
YIL149C,YOR117W
YIL149C,YHR127W
YIL149C,YKL192C
YIL149C,YLR208W
YIL149C,YML031W
YIL149C,YLR146WA
YIL149C,YOR261C
YIL149C,YPR052C
YIL149C,YOR265W
YIL149C,YMR314W
YIL149C,YJL039C
YIL149C,YGR271CA
YIL149C,YML010W
YIL149C,YHL034C
YIL149C,YML092C
YIL149C,YDR192C
YIL149C,YFR001W
YLR247C,YLL039C
YLR247C,YJL130C
YLR247C,YBR127C
YLR247C,YOR133W
YLR247C,YDR293C
YLR247C,YMR186W
YLR247C,YLR058C
YLR247C,YER073W
YLR247C,YDR127W
YLR247C,YCR077C
YLR247C,YLL018C
YLR247C,YMR229C
YLR247C,YIR006C
YLR247C,YLR355C
YLR247C,YKL204W
YLR247C,YDL126C
YLR247C,YDL014W
YLR247C,YNL064C
YLR247C,YGR159C
YLR247C,YGR254W
YLR247C,YHR020W
YLR247C,YJR121W
YLR247C,YBL026W
YLR247C,YOR341W
YLR247C,YLR370C
YLR247C,YDR190C
YLR247C,YGL009C
YLR247C,YGR118W
YLR247C,YCL017C
YLR247C,YGL120C
YLR247C,YEL071W
YLR247C,YER025W
YLR247C,YNL061W
YLR247C,YGL049C
YLR247C,YML100W
YLR247C,YFR016C
YLR247C,YDL126C
YLR247C,YDR510W
YLR247C,YMR194W
YLR247C,YMR205C
YLR247C,YJR105W
YLR247C,YDL137W
YLR247C,YDL082W
YLR247C,YMR142C
YLR247C,YDR172W
YLR247C,YDR158W
YLR247C,YBR009C
YKL209C,YDR143C
YDR510W,YOR144C
YDR510W,YER032W
YDR510W,YBR136W
YDR510W,YMR224C
YDR510W,YNL250W
YDR510W,YDL059C
YDR510W,YAR007C
YDR510W,YOR191W
YDR510W,YGL175C
YDR510W,YDR409W
YDR510W,YOR156C
YDR510W,YDL013W
YDR510W,YER116C
YDR510W,YJL092W
YDR510W,YBL088C
YDR510W,YDR390C
YDR510W,YIL031W
YDR510W,YDR369C
YMR224C,YMR224C
YMR224C,YDL064W
YMR224C,YOR156C
YDL059C,YAR007C
YDL059C,YML032C
YAR007C,YML032C
YNL312W,YML032C
YPL084W,YGL206C
YPL084W,YGL206C
YLL039C,YPL084W
YLL039C,YOR275C
YBR201W,YML029W
YDR174W,YOR144C
YDR174W,YOR144C
YPR139C,YOR036W
YPR139C,YPR183W
YPR139C,YGL008C
YPR139C,YOR270C
YHR134W,YDL126C
YHR134W,YDR510W
YHR134W,YOL006C
YHR134W,YHR134W
YHR134W,YPL127C
YHR134W,YML075C
YFR004W,YHR027C
YFR004W,YIL075C
YFR004W,YER021W
YFR004W,YFR010W
YFR004W,YKL145W
YFR004W,YDR394W
YFR004W,YDL007W
YFR004W,YOR259C
YFR004W,YOR117W
YFR004W,YDL147W
YFR004W,YPR108W
YFR004W,YGL048C
YFR004W,YDR427W
YFR004W,YOR261C
YFR004W,YHR200W
YFR004W,YFR052W
YFR004W,YGR253C
YFR004W,YGR135W
YFR004W,YOL038W
YFR004W,YGL011C
YFR004W,YJR123W
YFR004W,YFR050C
YFR004W,YBL041W
YFR004W,YMR314W
YFR004W,YGR232W
YFR004W,YER012W
YPL194W,YLR263W
YPL042C,YGL025C
YPL042C,YGL025C
YPL042C,YGL025C
YGL025C,YJR090C
YJR090C,YGL025C
YER095W,YDR510W
YDL064W,YML032C
YGR252W,YDR207C
YGR252W,YBR010W
YGR252W,YNL031C
YGR252W,YBR009C
YGR252W,YNL030W
YDL155W,YBR160W
YPR120C,YBR160W
YPR119W,YBR160W
YBR160W,YPL127C
YDL134C,YNL172W
YDL134C,YKL022C
YDL134C,YBL084C
YDL134C,YLR102C
YDL188C,YNL172W
YDL188C,YKL022C
YDL188C,YBL084C
YDL188C,YLR102C
YBR160W,YNL172W
YBR160W,YKL022C
YBR160W,YBL084C
YBR160W,YHR166C
YBR160W,YLR102C
YGL190C,YAL016W
YGL190C,YDL134C
YGL190C,YDL188C
YKL022C,YNL172W
YKL022C,YLR127C
YKL022C,YBL084C
YKL022C,YDR118W
YKL022C,YOR249C
YKL022C,YHR166C
YPR120C,YBR160W
YBR160W,YDR052C
YKL126W,YGR038W
YKL126W,YDL022W
YKL126W,YNR047W
YKL126W,YLR350W
YKL126W,YHR097C
YKL126W,YNR014W
YKL126W,YBR182C
YKL126W,YDR182W
YKL126W,YKR067W
YKL126W,YKL008C
YKL126W,YHL003C
YKL126W,YJL134W
YKL126W,YGR217W
YKL126W,YLL043W
YKL126W,YPL070W
YKL126W,YOR018W
YKL126W,YOR227W
YKL126W,YDR326C
YKL126W,YGR004W
YKL126W,YPL100W
YDL008W,YDR177W
YDL008W,YBR082C
YGL116W,YDR113C
YGL003C,YDR113C
YGL003C,YPR120C
YGL116W,YPR120C
YBR160W,YPR119W
YIL008W,YHR111W
YHR111W,YIL008W
YMR223W,YMR223W
YPL047W,YPL047W
YPL240C,YDR214W
YDR214W,YPL240C
YPL240C,YDR168W
YPL240C,YKL117W
YPL240C,YOR027W
YPL240C,YPL240C
YHR119W,YLR015W
YHR119W,YAR003W
YHR119W,YPL138C
YHR119W,YKL018W
YHR119W,YBR175W
YHR119W,YDR469W
YHR119W,YBR258C
YHR119W,YLR015W
YHR119W,YDR469W
YHR119W,YPL138C
YHR119W,YKL018W
YBR088C,YJL092W
YDR510W,YJL092W
YNL098C,YOR101W
YER151C,YOL081W
YLL039C,YOL081W
YFL009W,YDL159W
YFL009W,YDL159W
YFL009W,YDR054C
YBL016W,YER151C
YFR004W,YOR259C
YHL030W,YOR117W
YIL030C,YKL119C
YML032C,YER095W
YML032C,YAR007C
YML032C,YDL059C
YER095W,YML032C
YER095W,YML032C
YAR007C,YJL173C
YNL312W,YJL173C
YAR007C,YNL312W
YDR510W,YML032C
YOR156C,YBR088C
YOR156C,YDL064W
YGL163C,YER095W
YBR088C,YBR088C
YBR088C,YDL102W
YPR173C,YLR025W
YPR173C,YKL041W
YPR173C,YKL002W
YPR173C,YLR025W
YPR173C,YMR077C
YPR173C,YKL041W
YPR173C,YKL002W
YPR173C,YKR035WA
YNL007C,YAL005C
YCR076C,YMR314W
YCR076C,YGR253C
YFR004W,YCR076C
YER012W,YCR076C
YNL007C,YMR297W
YBR088C,YJL092W
YBR088C,YER095W
YJL092W,YER095W
YDR523C,YER177W
YDR523C,YDR099W
YKR054C,YML008C
YKR054C,YML008C
YMR119W,YHR007C
YNL159C,YHR007C
YNL008C,YHR007C
YMR119W,YNL159C
YMR119W,YNL008C
YNL159C,YMR119W
YNL159C,YNL008C
YNL008C,YMR119W
YNL008C,YNL159C
YNL159C,YMR119W
YNL159C,YNL008C
YNL008C,YMR119W
YNL008C,YNL159C
YOL062C,YBL105C
YOL062C,YJR005W
YOL062C,YNL036W
YOL062C,YCR066W
YOL062C,YJR031C
YOL062C,YAL035W
YOL062C,YER052C
YOL062C,YHR115C
YOL062C,YPR049C
YPL240C,YER095W
YHR004C,YAL009W
YHR004C,YMR165C
YPL031C,YMR165C
YNL064C,YER125W
YAL038W,YER125W
YCR077C,YBL026W
YER165W,YDR172W
YDR172W,YER165W
YDR172W,YER165W
YDR172W,YBR143C
YIR018W,YIR018W
YDR489W,YBR202W
YDR489W,YGL201C
YDR489W,YLR103C
YDR489W,YML069W
YDR489W,YDR013W
YPR019W,YBR202W
YPR019W,YLR103C
YPR019W,YPR135W
YPR019W,YMR048W
YPR019W,YDR013W
YOL081W,YOR371C
YDL190C,YBR082C
YBR082C,YLL039C
YDL190C,YLL039C
YDL190C,YDL190C
YLR128W,YDL132W
YNL222W,YDL140C
YOL133W,YLR128W
YLR128W,YDL132W
YOL013C,YMR022W
YOL013C,YLR450W
YMR247C,YFL034CA
YMR247C,YFR031CA
YMR247C,YFR032CA
YMR247C,YLL045C
YMR247C,YLR029C
YMR247C,YLR061W
YMR247C,YLR075W
YMR247C,YLR185W
YMR247C,YLR325C
YMR247C,YLR340W
YMR247C,YLR344W
YMR247C,YLR406C
YMR247C,YLR448W
YMR247C,YDL191W
YMR247C,YDL136W
YMR247C,YDL130W
YMR247C,YDL082W
YMR247C,YDL081C
YMR247C,YDL075W
YMR247C,YDR012W
YMR247C,YDR333C
YMR247C,YDR382W
YMR247C,YDR418W
YMR247C,YDR500C
YMR247C,YBL092W
YMR247C,YBL087C
YMR247C,YBL027W
YMR247C,YBR031W
YMR247C,YBR084CA
YMR247C,YBR191W
YMR247C,YGL147C
YMR247C,YGL135W
YMR247C,YGL103W
YMR247C,YGL076C
YMR247C,YGL031C
YMR247C,YGL030W
YMR247C,YGR034W
YMR247C,YGR148C
YMR247C,YJL189W
YMR247C,YJL177W
YMR247C,YJR094WA
YMR247C,YKL180W
YMR247C,YKL006W
YMR247C,YOL127W
YMR247C,YOL120C
YMR247C,YOL039W
YMR247C,YOR063W
YMR247C,YOR234C
YMR247C,YOR312C
YMR247C,YIL133C
YMR247C,YIL052C
YMR247C,YIL018W
YMR247C,YML073C
YMR247C,YMR142C
YMR247C,YMR194W
YMR247C,YMR242C
YMR247C,YNL301C
YMR247C,YNL162W
YMR247C,YNL069C
YMR247C,YNL067W
YMR247C,YPL249CA
YMR247C,YPL220W
YMR247C,YPL198W
YMR247C,YPL143W
YMR247C,YPL131W
YMR247C,YPL079W
YMR247C,YPL009C
YMR247C,YPR043W
YMR247C,YPR102C
YMR247C,YHL033C
YMR247C,YHR010W
YMR247C,YHR141C
YMR247C,YEL054C
YMR247C,YER056CA
YMR247C,YER117W
YMR247C,YFL034CA
YMR247C,YFR031CA
YMR247C,YFR032CA
YMR247C,YLL045C
YMR247C,YLR029C
YMR247C,YLR061W
YMR247C,YLR075W
YMR247C,YLR185W
YMR247C,YLR325C
YMR247C,YLR340W
YMR247C,YLR344W
YMR247C,YLR406C
YMR247C,YLR448W
YMR247C,YDL191W
YMR247C,YDL136W
YMR247C,YDL130W
YMR247C,YDL082W
YMR247C,YDL081C
YMR247C,YDL075W
YMR247C,YDR012W
YMR247C,YDR333C
YMR247C,YDR382W
YMR247C,YDR418W
YMR247C,YDR500C
YMR247C,YBL092W
YMR247C,YBL087C
YMR247C,YBL027W
YMR247C,YBR031W
YMR247C,YBR084CA
YMR247C,YBR191W
YMR247C,YGL147C
YMR247C,YGL135W
YMR247C,YGL103W
YMR247C,YGL076C
YMR247C,YGL031C
YMR247C,YGL030W
YMR247C,YGR034W
YMR247C,YGR148C
YMR247C,YJL189W
YMR247C,YJL177W
YMR247C,YJR094WA
YMR247C,YKL180W
YMR247C,YKL006W
YMR247C,YOL127W
YMR247C,YOL120C
YMR247C,YOL039W
YMR247C,YOR063W
YMR247C,YOR234C
YMR247C,YOR312C
YMR247C,YIL133C
YMR247C,YIL052C
YMR247C,YIL018W
YMR247C,YML073C
YMR247C,YMR142C
YMR247C,YMR194W
YMR247C,YMR242C
YMR247C,YNL301C
YMR247C,YNL162W
YMR247C,YNL069C
YMR247C,YNL067W
YMR247C,YPL249CA
YMR247C,YPL220W
YMR247C,YPL198W
YMR247C,YPL143W
YMR247C,YPL131W
YMR247C,YPL079W
YMR247C,YPL009C
YMR247C,YPR043W
YMR247C,YPR102C
YMR247C,YHL033C
YMR247C,YHR010W
YMR247C,YHR141C
YMR247C,YEL054C
YMR247C,YER056CA
YMR247C,YER117W
YDL100C,YOR164C
YFR004W,YOR261C
YFR004W,YLL039C
YFR010W,YLL039C
YLL039C,YFR010W
YFR010W,YLL039C
YOL013C,YOL013C
YBL078C,YNR007C
YBR217W,YPL149W
YOL148C,YHR099W
YOL148C,YBR081C
YOL148C,YDR176W
YOL148C,YGL066W
YOL148C,YGL112C
YOL148C,YPL254W
YOL148C,YMR223W
YOL148C,YCL010C
YOL148C,YDR167W
YOL148C,YMR236W
YOL148C,YHR099W
YOL148C,YDR176W
YOL148C,YGL066W
YOL148C,YLR055C
YOL148C,YBR111WA
YOL148C,YPL047W
YOL148C,YMR223W
YOL148C,YDR392W
YOL148C,YCL010C
YOL148C,YDR448W
YOL148C,YGR252W
YOL148C,YBR081C
YOL148C,YOL148C
YOL148C,YPL254W
YOL148C,YDR145W
YOL148C,YDR167W
YOL148C,YMR236W
YOL148C,YBR198C
YOL148C,YGL112C
YDR139C,YER143W
YLL039C,YER143W
YDR139C,YHR200W
YLL039C,YHR200W
YDL216C,YLL039C
YFR004W,YDR139C
YDR143C,YDL220C
YDR143C,YDR227W
YER125W,YNR069C
YOL133W,YDR059C
YJR090C,YPL256C
YDR489W,YOR080W
YDR489W,YPR135W
YDR489W,YEL032W
YDR489W,YMR048W
YDR489W,YJL072C
YDR489W,YBR202W
YDR489W,YLR274W
YDR489W,YDR013W
YDR489W,YOL146W
YLR103C,YBR202W
YLR103C,YLR274W
YLR103C,YDR489W
YLR103C,YMR048W
YLR103C,YDR013W
YDR489W,YLR103C
YDR489W,YOL146W
YEL032W,YGL201C
YEL032W,YLR103C
YEL032W,YJL072C
YDR489W,YLR274W
YPR019W,YEL032W
YPR019W,YLR274W
YER148W,YGR274C
YIR010W,YGL093W
YIR010W,YIL144W
YIR010W,YOL069W
YIR010W,YDR532C
YIR010W,YDR130C
YIR010W,YPL018W
YIR010W,YAL034WA
YIR010W,YKL049C
YIR010W,YMR117C
YIR010W,YER018C
YIR010W,YPL233W
YIR010W,YJR112W
YLL013C,YLL009C
YCR060W,YPL240C
YPL240C,YCR060W
YHR034C,YCR060W
YCR060W,YHR034C
YGR246C,YOR116C
YGR246C,YOR207C
YGR246C,YJL011C
YGR246C,YER148W
YGR246C,YNR003C
YGR246C,YNL039W
YNL039W,YGR246C
YNL039W,YGR047C
YNL039W,YER148W
YGR090W,YCL031C
YCL031C,YGR090W
YCL031C,snR5
YGR090W,snR5
YCL031C,RDN181
YCL031C,RDN182
YCL031C,snR10
YCL031C,snR17a
YCL031C,snR17b
YCL031C,RDN371
YCL031C,RDN372
YKR048C,YBL003C
YKR048C,YBL002W
YKR048C,YKR048C
YAL026C,YJL204C
YJL204C,YAL026C
YJL204C,YAL026C
YAL026C,YJL204C
YAR007C,YNL312W
YAR007C,YJL173C
YDR449C,RDN371
YDR449C,snR17a
YIL103W,YKL191W
YKL191W,YIL103W
YBL071WA,YIL103W
YKR087C,YKR087C
YPL001W,YEL056W
YEL056W,YPL001W
YBR009C,YPL001W
YBR009C,YEL056W
YNL030W,YPL001W
YNL030W,YEL056W
YEL056W,YBR010W
YEL056W,YNL031C
YPR135W,YDR489W
YPR135W,YNL102W
YPR135W,YPR135W
YDR489W,YPR135W
YPR135W,YDR489W
YPR135W,YNL102W
YNL102W,YPR135W
YNL102W,YEL032W
YNL102W,YLR103C
YNL102W,YDR489W
YNL102W,YDR013W
YNL102W,YPR135W
YJL126W,YJL126W
YFR004W,YFR004W
YGL207W,YML069W
YPL240C,YDR168W
YPL240C,YOR027W
YKL095W,YMR213W
YDR409W,YNL088W
YDR510W,YDL013W
