geneA,geneB
YFR033C,YNL052W
YNL052W,YFR033C
YJL073W,YOL031C
YMR179W,YNL082W
YOR385W,YDL234C
YDR394W,YJL001W
YNL082W,YMR179W
YDL234C,YOR385W
YPL141C,YDR146C
YPR181C,YIL109C
YJL001W,YDR394W
YDR212W,YJR064W
YKL065C,YDL072C
YHR165C,YKL203C
YPR191W,YPR020W
YJL166W,YGL191W
YGL116W,YMR032W
YKR006C,YDR237W
YIL109C,YPR181C
YKL045W,YIL026C
YOR206W,YPR112C
YDL097C,YOR117W
YGL068W,YIL070C
YIL026C,YKL045W
YPR112C,YOR206W
YLR103C,YPL153C
YDL072C,YKL065C
YMR230W,YHR010W
YHR010W,YMR230W
YDR237W,YKR006C
YJR064W,YDR212W
YJL002C,YMR149W
YIR006C,YMR109W
YMR109W,YIR006C
YPL153C,YLR103C
YKL203C,YHR165C
YHL015W,YGL031C
YHL015W,YOL127W
YOR117W,YDL097C
YHL034C,YKL117W
YBR191W,YHR021C
YJR092W,YAR018C
YJL111W,YJR064W
YBR146W,YDR237W
YNL064C,YJR046W
YDL063C,YKL078W
YGR192C,YOL086C
YHR025W,YGL202W
YKL117W,YHL034C
YDL075W,YMR230W
YNL052W,YGR183C
YAR018C,YJR092W
YFR032CA,YLR325C
YGR183C,YNL052W
YFR050C,YGL011C
YGR148C,YLR185W
YLR406C,YDR471W
YOL086C,YGR192C
YDR471W,YLR406C
YGL011C,YFR050C
YHR021C,YBR191W
YJR046W,YNL064C
YLR325C,YFR032CA
YPR102C,YLL045C
YGL202W,YHR025W
YMR230W,YDL075W
YKL078W,YDL063C
YDR237W,YBR146W
YJR064W,YJL111W
YGR135W,YFR052W
YLL045C,YPR102C
YFR052W,YGR135W
YLR185W,YGR148C
YOL038W,YER094C
YKR091W,YIL117C
YGL031C,YLR441C
YNL052W,YBL045C
YER094C,YOL038W
YKL016C,YLR038C
YLR136C,YEL065W
YIL117C,YKR091W
YKL006W,YKL180W
YIL125W,YLL041C
YPL131W,YHL033C
YDR139C,YLR262CA
YHL033C,YPL131W
YPL160W,YOR335C
YKL180W,YKL006W
YEL065W,YLR136C
YNL069C,YLR061W
YLR038C,YKL016C
YOR335C,YPL160W
YLR325C,YHR010W
YML073C,YJR123W
YHR010W,YLR325C
YJR123W,YML073C
YLR061W,YNL069C
YBL045C,YNL052W
YLR262CA,YDR139C
YLL041C,YIL125W
YLR441C,YGL031C
YNL178W,YGR085C
YMR142C,YPL079W
YDR324C,YDL063C
YJL034W,YPL240C
YPR108W,YGR135W
YPL089C,YHR030C
YBR191W,YOR096W
YDL061C,YLR388W
YBR189W,YKL006W
YPL078C,YJR077C
YPL078C,YBL045C
YIL093C,YDR296W
YLR272C,YGR098C
YPL079W,YMR142C
YLR216C,YNL064C
YNL064C,YLR216C
YDL063C,YDR324C
YDR035W,YJR109C
YML024W,YGR034W
YJR077C,YPL078C
YBR196C,YJR009C
YDL082W,YER131W
YKL138C,YDL045WA
YHR200W,YDR394W
YGL255W,YJL056C
YDR394W,YHR200W
YIL117C,YHR030C
YKL006W,YBR189W
YGL103W,YLR167W
YLR388W,YDL061C
YDL045WA,YKL138C
YGR098C,YLR272C
YOR096W,YGL147C
YOR096W,YBR191W
YLR167W,YGL103W
YHR001WA,YEL024W
YGL147C,YOR096W
YDR064W,YLR061W
YDR064W,YGL076C
YDR296W,YIL093C
YHR030C,YIL117C
YHR030C,YPL089C
YHR052W,YKL009W
YPL240C,YJL034W
YPL081W,YFL034CA
YNL069C,YML073C
YJL056C,YGL255W
YJL050W,YPR010C
YEL024W,YHR001WA
YML073C,YNL069C
YML073C,YER056CA
YER131W,YDL082W
YJR109C,YDR035W
YGL076C,YDR064W
YLR061W,YDR064W
YBL045C,YPL078C
YFL034CA,YPL081W
YGR135W,YPR108W
YGR034W,YML024W
YGR085C,YNL178W
YJR009C,YBR196C
YPR010C,YJL050W
YER056CA,YML073C
YKL009W,YHR052W
YJL190C,YOL127W
YGR165W,YNL137C
YNL308C,YER002W
YOR341W,YKL014C
YDR298C,YBL099W
YOL127W,YJL190C
YKL016C,YGR183C
YER002W,YNL308C
YGR183C,YMR256C
YGR183C,YKL016C
YBL099W,YDR298C
YKL014C,YOR341W
YLR388W,YLR061W
YGR027C,YGR034W
YNL137C,YGR165W
YKL045W,YKL113C
YMR256C,YGR183C
YPR102C,YGR085C
YKL113C,YKL045W
YBR158W,YNL078W
YDR238C,YGL137W
YGL077C,YER026C
YNL078W,YBR158W
YLR061W,YLR388W
YGR034W,YGR027C
YGR085C,YPR102C
YER026C,YGL077C
YGL137W,YDR238C
YDR497C,YGR157W
YOL055C,YBR240C
YBR208C,YHL016C
YMR142C,YOL039W
YMR144W,YDL101C
YPR108W,YPR103W
YBR189W,YOL121C
YPR100W,YNL306W
YOL039W,YMR142C
YMR229C,YPL217C
YBL039C,YDR101C
YGR231C,YKL195W
YGL021W,YOR025W
YMR202W,YHR007C
YMR202W,YLR056W
YMR246W,YKL182W
YFR032CA,YHR010W
YKL195W,YGR231C
YGL148W,YPR058W
YGR157W,YDR497C
YPR058W,YGL148W
YKL182W,YMR246W
YHR007C,YMR202W
YLR167W,YPR102C
YPR103W,YPR108W
YDL101C,YMR144W
YLR056W,YMR202W
YPR102C,YLR167W
YPL217C,YMR229C
YNL306W,YPR100W
YOR025W,YGL021W
YHR010W,YFR032CA
YHR010W,YER056CA
YDR101C,YBL039C
YOL121C,YBR189W
YBR240C,YOL055C
YHL016C,YBR208C
YER056CA,YHR010W
YGR185C,YCR053W
YCR053W,YGR185C
YKL042W,YDR113C
YEL011W,YMR105C
YJL033W,YGR245C
YBR191W,YLR448W
YDL061C,YER056CA
YDR060W,YOR206W
YPL242C,YLR131C
YOL127W,YML073C
YML024W,YGL030W
YNL302C,YGL147C
YBL041W,YGL011C
YDL082W,YDR471W
YER127W,YJL069C
YDR457W,YGR184C
YGL030W,YML024W
YBL092W,YOR096W
YLR448W,YBR191W
YJL177W,YIL052C
YML100W,YCL040W
YMR314W,YER012W
YHL040C,YER145C
YDL003W,YLR103C
YMR108W,YGL009C
YOR096W,YBL092W
YPL004C,YGR086C
YDR341C,YIL078W
YGL147C,YNL302C
YHL033C,YLL045C
YER012W,YMR314W
YDL185W,YBR127C
YBR127C,YDL185W
YGL009C,YMR108W
YDR471W,YDL082W
YOR206W,YDR060W
YGR253C,YML092C
YDR113C,YKL042W
YGL011C,YGR135W
YGL011C,YBL041W
YER145C,YHL040C
YGR245C,YJL033W
YHR051W,YLL041C
YCL040W,YML100W
YIL052C,YJL177W
YML073C,YOL127W
YLR103C,YDL003W
YIL078W,YDR341C
YJL069C,YER127W
YGR135W,YGL011C
YMR105C,YEL011W
YLL041C,YHR051W
YLL045C,YHL033C
YGR184C,YDR457W
YML092C,YGR253C
YLR131C,YPL242C
YER056CA,YDL061C
YGR086C,YPL004C
YBR017C,YDR395W
YMR142C,YLR075W
YNR043W,YPL028W
YER028C,YGL209W
YGR041W,YNL066W
YJL190C,YDL075W
YGR165W,YIL093C
YJL109C,YNL132W
YOL040C,YGL076C
YBR191W,YGR214W
YDL061C,YBL092W
YCL009C,YGL202W
YAR008W,YKL113C
YIL093C,YGR165W
YHR026W,YPL234C
YLR216C,YOR020C
YJL136C,YIL052C
YNL066W,YGR041W
YGL001C,YMR208W
YOL127W,YLR061W
YPL234C,YHR026W
YLR075W,YMR142C
YDL075W,YJL190C
YGL030W,YGL103W
YKL141W,YKL148C
YAR018C,YLR131C
YGL209W,YER028C
YPL256C,YML027W
YMR179W,YDL003W
YMR179W,YCL024W
YDR395W,YBR017C
YDR394W,YML092C
YNL082W,YJL074C
YBL092W,YDL061C
YBR038W,YJL051W
YDL003W,YMR179W
YGR148C,YGL189C
YGL103W,YGL030W
YER042W,YLL061W
YKL180W,YDR064W
YLL061W,YER042W
YHR154W,YDR507C
YML027W,YPL256C
YDR064W,YKL180W
YOR020C,YLR216C
YNL122C,YJL096W
YPL028W,YNR043W
YDR471W,YER131W
YJL051W,YBR038W
YNL069C,YGL076C
YBL035C,YDR097C
YKL148C,YKL141W
YGL189C,YGR148C
YGL202W,YCL009C
YIL052C,YJL136C
YNL277W,YJR137C
YCL054W,YMR014W
YKL113C,YAR008W
YER131W,YDR471W
YFL010WA,YFL010C
YMR208W,YGL001C
YGR214W,YBR191W
YMR014W,YCL054W
YDR097C,YBL035C
YGL076C,YOL040C
YGL076C,YNL069C
YCL024W,YMR179W
YLR061W,YOL127W
YJL096W,YNL122C
YFL010C,YFL010WA
YJL074C,YNL082W
YDR507C,YHR154W
YJR137C,YNL277W
YML092C,YDR394W
YLR131C,YAR018C
YNL132W,YJL109C
YOR234C,YLR344W
YMR142C,YGL189C
YJR016C,YKL120W
YGR165W,YGL068W
YNR067C,YNL066W
YMR194W,YDR471W
YDL148C,YLL008W
YIL093C,YDR237W
YGR281W,YOR153W
YOR153W,YGR281W
YNL066W,YNR067C
YML024W,YGL031C
YDR447C,YGR027C
YGL031C,YML024W
YFR033C,YBL045C
YGL029W,YPR143W
YPR143W,YGL029W
YFR050C,YGR135W
YPR010CA,YLR038C
YGR148C,YGR085C
YBR039W,YLL041C
YGR027C,YDR447C
YLL008W,YDL148C
YKL024C,YKL023CA
YOR065W,YML120C
YKL023CA,YKL024C
YDR064W,YML073C
YLR344W,YOR234C
YKL120W,YJR016C
YHR027C,YFR004W
YDR471W,YMR194W
YDR465C,YHR170W
YPR103W,YGR135W
YML120C,YOR065W
YLR038C,YPR010CA
YGL068W,YGR165W
YMR199W,YOL007C
YGL189C,YMR142C
YML073C,YDR064W
YOL007C,YMR199W
YPR166C,YJL096W
YFR004W,YHR027C
YJR123W,YLR061W
YGL076C,YHL015W
YDR237W,YIL093C
YLR061W,YJR123W
YBL045C,YFR033C
YJL096W,YPR166C
YNR022C,YMR158W
YGR135W,YFR050C
YGR135W,YPR103W
YLL041C,YBR039W
YHR170W,YDR465C
YGR085C,YGR148C
YMR158W,YNR022C
YHL015W,YGL076C
YOL055C,YCR020C
YMR142C,YGL031C
YOL156W,YJL219W
YGR103W,YDR060W
YNL058C,YGR092W
YDR060W,YGR103W
YPL242C,YMR032W
YOR341W,YLR249W
YKR085C,YJL096W
YCR020C,YOL055C
YMR032W,YPL242C
YMR062C,YBR256C
YGL031C,YMR142C
YJL177W,YLR185W
YML093W,YDL153C
YJL219W,YOL156W
YOR123C,YNL215W
YCR089W,YIL082WA
YBR256C,YMR062C
YGL147C,YIL052C
YKR006C,YJL063C
YDL153C,YML093W
YHR027C,YOR117W
YHR027C,YPR103W
YPR103W,YHR027C
YIL082WA,YCR089W
YIL052C,YGL147C
YLR249W,YOR341W
YJL063C,YKR006C
YJL096W,YKR085C
YNL215W,YOR123C
YOR117W,YHR027C
YGR092W,YNL058C
YLR185W,YJL177W
YJL033W,YKL078W
YLL026W,YLR216C
YNL142W,YEL063C
YGR103W,YNL175C
YPR108W,YGL048C
YNL067W,YHL033C
YBR191W,YJL177W
YBR191W,YDR064W
YOL038W,YOR157C
YLR216C,YLL026W
YEL063C,YNL142W
YDL082W,YGR214W
YJL177W,YBR191W
YBL099W,YPR191W
YPR191W,YBL099W
YGR027C,YPR102C
YNL175C,YGR103W
YHL033C,YNL067W
YDR064W,YBR191W
YOR157C,YOL038W
YLR325C,YDR500C
YPR102C,YGR027C
YGL048C,YPR108W
YGR214W,YDL082W
YKL078W,YJL033W
YLL034C,YNL132W
YDR500C,YLR325C
YNL132W,YLL034C
YDR322CA,YKL016C
YMR142C,YKL006W
YJL190C,YNL302C
YJL190C,YBR189W
YMR116C,YPL131W
YKR013W,YDR309C
YLR058C,YDR408C
YDL061C,YDL130W
YBR189W,YJL190C
YDR408C,YLR058C
YKR075C,YGL209W
YML024W,YML063W
YNL302C,YJL190C
YDL075W,YJL177W
YML063W,YML024W
YCR031C,YGL030W
YGL030W,YCR031C
YAR018C,YOR025W
YOR007C,YDR214W
YGL209W,YKR075C
YKR054C,YBR140C
YJL177W,YDL075W
YKL016C,YBL045C
YKL016C,YDR322CA
YDR337W,YDR322W
YKL006W,YMR142C
YEL002C,YJL002C
YJL006C,YML041C
YDR366C,YER138WA
YDR322W,YDR337W
YPL131W,YMR116C
YNL085W,YNL287W
YHR021C,YLR325C
YML028W,YJR104C
YER138WA,YDR366C
YLR325C,YHR021C
YJR104C,YML028W
YDR214W,YOR007C
YDL130W,YDL061C
YOR025W,YAR018C
YKR102W,YKR103W
YNL279W,YML047C
YBL045C,YKL016C
YBR140C,YKR054C
YML047C,YNL279W
YML041C,YJL006C
YKR103W,YKR102W
YNL287W,YNL085W
YJL002C,YEL002C
YDR309C,YKR013W
YBR189W,YOR096W
YIL093C,YJL063C
YPL079W,YPL143W
YNL283C,YOR247W
YOL127W,YNL069C
YDL075W,YLR388W
YMR246W,YDR492W
YER074WA,YDR079CA
YJL020C,YLR337C
YLR150W,YKL180W
YLR388W,YDL075W
YOR096W,YBR189W
YDR492W,YMR246W
YJL159W,YDR077W
YHL030W,YHR027C
YKL180W,YLR150W
YHR027C,YHL030W
YLR337C,YJL020C
YNL069C,YOL127W
YDR079CA,YER074WA
YDR238C,YDL145C
YDR077W,YJL159W
YDL145C,YDR238C
YJL063C,YIL093C
YOR247W,YNL283C
YPL143W,YPL079W
YOR234C,YPL143W
YMR300C,YDR019C
YJL033W,YJL050W
YLR395C,YKL016C
YML103C,YKR082W
YJL158C,YKR013W
YKR013W,YJL158C
YGL191W,YBR039W
YKR082W,YML103C
YLR383W,YLR103C
YGL031C,YGR034W
YDL075W,YDL130W
YER094C,YMR314W
YKL016C,YLR395C
YMR314W,YER094C
YML093W,YMR014W
YBR039W,YGL191W
YBR018C,YBR019C
YBR019C,YBR018C
YDR019C,YMR300C
YNL069C,YDL130W
YJL050W,YJL033W
YGR245C,YPL217C
YPR102C,YIL052C
YIL052C,YPR102C
YDR427W,YFR010W
YLR103C,YLR383W
YDL130W,YDL075W
YDL130W,YNL069C
YPL217C,YGR245C
YMR014W,YML093W
YFR010W,YDR427W
YGR034W,YGL031C
YKL203C,YMR162C
YMR162C,YKL203C
YPL143W,YOR234C
YGR128C,YOR206W
YLR009W,YNL110C
YGR041W,YNL327W
YJL190C,YOL121C
YDR060W,YML093W
YOL017W,YBL035C
YPL079W,YOL121C
YJL136C,YLR344W
YOR341W,YJL050W
YMR062C,YKL211C
YAL023C,YLR378C
YNL052W,YBR039W
YNL052W,YHR001WA
YPR119W,YIL158W
YLR259C,YPL240C
YBL092W,YDR500C
YLR183C,YDL003W
YCR057C,YLR129W
YML093W,YDR060W
YDL007W,YER012W
YLR129W,YCR057C
YDL003W,YLR183C
YBR039W,YNL052W
YGR061C,YKR080W
YNL327W,YGR041W
YNL006W,YNL063W
YDL179W,YBR158W
YHR001WA,YNL052W
YCR072C,YNR053C
YER012W,YDL007W
YNR053C,YCR072C
YLR344W,YLR185W
YLR344W,YJL136C
YHR027C,YBL022C
YOR206W,YGR128C
YPL240C,YLR259C
YKR080W,YGR061C
YKR080W,YNL220W
YBL035C,YOL017W
YJL050W,YOR341W
YLR378C,YAL023C
YNL063W,YNL006W
YNL110C,YLR009W
YBR158W,YDL179W
YNL078W,YKL164C
YBL045C,YKL085W
YKL085W,YBL045C
YAL053W,YMR238W
YBL022C,YHR027C
YMR238W,YAL053W
YIL158W,YPR119W
YIL129C,YGR184C
YKL211C,YMR062C
YOL121C,YJL190C
YOL121C,YPL079W
YNL220W,YKR080W
YGR184C,YIL129C
YDR500C,YBL092W
YKL164C,YNL078W
YLR185W,YLR344W
YER065C,YLR377C
YBR059C,YBL047C
YDL019C,YBL047C
YIR015W,YIR014W
YOR066W,YEL032W
YMR116C,YDR064W
YMR116C,YNL069C
YLR087C,YBR136W
YGL191W,YBL045C
YER090W,YMR062C
YDL126C,YDL097C
YNL064C,YNL281W
YDL063C,YNL182C
YML024W,YJR123W
YNL102W,YDR507C
YNL102W,YBR275C
YNL102W,YOR074C
YMR062C,YER090W
YDR447C,YLR441C
YNL096C,YIL133C
YNL281W,YNL064C
YJR121W,YEL024W
YBR136W,YLR087C
YCR031C,YGL103W
YPR141C,YMR198W
YPL249CA,YKL180W
YBR054W,YDR033W
YLR448W,YLR061W
YIL133C,YNL096C
YBR038W,YGL116W
YDL003W,YGR109C
YGR109C,YDL003W
YER021W,YGL048C
YBR275C,YNL102W
YGL103W,YCR031C
YGL116W,YHR152W
YGL116W,YBR038W
YHR152W,YGL116W
YIR014W,YIR015W
YKL180W,YPL249CA
YDR064W,YMR116C
YDL153C,YPL217C
YDL097C,YDL126C
YMR198W,YPR141C
YNL069C,YMR116C
YDR297W,YKL008C
YLR377C,YER065C
YEL032W,YOR066W
YEL024W,YJR121W
YBL047C,YBR059C
YBL047C,YDL019C
YGL048C,YER021W
YML073C,YLL045C
YPL217C,YDL153C
YJR123W,YML024W
YLR061W,YLR448W
YBL045C,YGL191W
YDR507C,YNL102W
YLL045C,YML073C
YNL182C,YDL063C
YKL008C,YDR297W
YDR033W,YBR054W
YOR074C,YNL102W
YLR441C,YDR447C
YKL194C,YPR047W
YIR017C,YKR069W
YOR234C,YHR010W
YKL210W,YDL126C
YGR142W,YLR216C
YJL190C,YPL143W
YDL182W,YBR291C
YOL040C,YGR148C
YBR189W,YHR010W
YOL038W,YHR200W
YNL308C,YDL153C
YMR217W,YNL209W
YDL126C,YKL210W
YLR216C,YGR142W
YDR449C,YHR196W
YGL031C,YNL069C
YDL075W,YGL030W
YBL041W,YFR050C
YGL030W,YDL075W
YGL030W,YOR096W
YKR069W,YIR017C
YHR200W,YOL038W
YER094C,YKL145W
YER094C,YGR253C
YBL092W,YGL123W
YJL001W,YOR117W
YJR004C,YGL089C
YFR050C,YBL041W
YKL006W,YLL045C
YGR148C,YOL040C
YDR175C,YDR494W
YGL103W,YGR027C
YDL004W,YLR295C
YGR027C,YDR500C
YGR027C,YGL103W
YGR145W,YKL143W
YOR096W,YGL030W
YPR201W,YPR200C
YGL089C,YJR004C
YNR036C,YJL062WA
YDR494W,YDR175C
YGL123W,YBL092W
YNL209W,YMR217W
YLR167W,YJR123W
YGL147C,YJR123W
YHL033C,YGL076C
YPR047W,YKL194C
YIL142W,YJR064W
YBR291C,YDL182W
YPR200C,YPR201W
YDR064W,YLR344W
YLR344W,YDR064W
YDL153C,YNL308C
YDR471W,YHR010W
YGR253C,YER094C
YLR295C,YDL004W
YNL069C,YGL031C
YKR057W,YGR034W
YLR038C,YEL024W
YLR345W,YLR149C
YDR270W,YMR058W
YDL102W,YDR097C
YEL024W,YLR038C
YKL143W,YGR145W
YJL062WA,YNR036C
YMR058W,YDR270W
YHR010W,YBR189W
YHR010W,YDR471W
YHR010W,YOR234C
YJR123W,YGL147C
YJR123W,YLR167W
YDR097C,YDL102W
YGL076C,YHL033C
YKL145W,YER094C
YKL145W,YML092C
YJR064W,YIL142W
YHR196W,YDR449C
YGR034W,YKR057W
YLL045C,YKL006W
YML092C,YKL145W
YLR149C,YLR345W
YDR500C,YGR027C
YOR117W,YJL001W
YPL143W,YJL190C
YOL163W,YOL164W
YNL178W,YBR191W
YDL020C,YBR101C
YGR295C,YNL336W
YDR496C,YDR324C
YKL178C,YLR040C
YDR324C,YDR496C
YKL041W,YNL215W
YOL164W,YOL163W
YBR202W,YBL023C
YGR103W,YER006W
YDL095W,YKL073W
YOL040C,YDL082W
YBR191W,YNL178W
YBR189W,YGR214W
YBL004W,YPL012W
YNL315C,YKR006C
YDR116C,YIL070C
YIL070C,YDR116C
YJR101W,YDR237W
YLR040C,YKL178C
YPL012W,YBL004W
YDL075W,YGR027C
YNL052W,YDL004W
YDL082W,YOL040C
YML063W,YLR029C
YOR007C,YMR186W
YMR246W,YLR413W
YKL073W,YDL095W
YLL040C,YIL129C
YKL016C,YLR295C
YDR158W,YDR127W
YIL133C,YLR344W
YJL144W,YDR171W
YLR388W,YGL189C
YDL004W,YNL052W
YGR027C,YDL075W
YBR101C,YDL020C
YNL336W,YGR295C
YJL166W,YHR001WA
YHR001WA,YJL166W
YKR006C,YNL315C
YER012W,YOR117W
YKL045W,YLR103C
YDR064W,YLR185W
YLR344W,YIL133C
YLR295C,YKL016C
YOR157C,YGL011C
YGL011C,YOR157C
YLR029C,YML063W
YGL189C,YLR388W
YMR186W,YOR007C
YLR103C,YKL045W
YBL023C,YBR202W
YGR214W,YBR189W
YDR238C,YNL287W
YDR237W,YJR101W
YNL287W,YDR238C
YIL129C,YLL040C
YNL215W,YKL041W
YDR171W,YJL144W
YLR413W,YMR246W
YER006W,YGR103W
YOR117W,YER012W
YDR127W,YDR158W
YLR185W,YDR064W
YNL178W,YBL092W
YJL039C,YLR305C
YJL158C,YMR305C
YBR189W,YDR447C
YBR189W,YOL039W
YPL078C,YBL099W
YOL038W,YKL145W
YBL004W,YOR116C
YER110C,YNL132W
YOL039W,YBR189W
YDR447C,YBR189W
YGL031C,YGL103W
YAL023C,YKL165C
YLR305C,YJL039C
YML063W,YLR167W
YDR394W,YFR004W
YDR394W,YMR314W
YBL092W,YGR214W
YBL092W,YNL178W
YMR314W,YDR394W
YKL165C,YAL023C
YFR050C,YDL097C
YMR305C,YJL158C
YBL099W,YOR065W
YBL099W,YPL078C
YGL103W,YGL031C
YNL327W,YKL185W
YGL116W,YOR025W
YLL062C,YDR253C
YGL123W,YLR029C
YLR166C,YLR148W
YLR167W,YML063W
YOR065W,YBL099W
YPL030W,YJL069C
YNL061W,YMR290C
YDL097C,YFR050C
YOR157C,YML092C
YLR029C,YGL123W
YDR253C,YLL062C
YOR025W,YGL116W
YGR214W,YBL092W
YFR004W,YDR394W
YJL069C,YPL030W
YKL145W,YOL038W
YMR290C,YNL061W
YML092C,YOR157C
YKL185W,YNL327W
YNL132W,YER110C
YLR148W,YLR166C
YKL009W,YJL148W
YJL148W,YKL009W
YOR116C,YBL004W
YIL149C,YDL058W
YHR147C,YGL068W
YLR087C,YLL040C
YGL191W,YPR191W
YNR067C,YPL158C
YBR189W,YLR029C
YPL079W,YLR448W
YNL036W,YGL062W
YER103W,YDR258C
YMR076C,YNL082W
YDR447C,YGL031C
YGL031C,YDR447C
YBR162C,YOR247W
YML063W,YKL180W
YDR258C,YER103W
YFR032CA,YHR021C
YNL082W,YMR076C
YBL092W,YLL045C
YLL040C,YLR087C
YLR448W,YPL079W
YPR191W,YGL191W
YBR039W,YEL024W
YPL158C,YNR067C
YBR248C,YKL211C
YKL180W,YML063W
YDR296W,YJL063C
YPR160W,YMR250W
YMR250W,YPR160W
YKL120W,YLR355C
YLR355C,YKL120W
YLR029C,YBR189W
YHR021C,YFR032CA
YGL068W,YHR147C
YGL062W,YNL036W
YEL024W,YBR039W
YJL063C,YDR296W
YKL211C,YBR248C
YLL045C,YBL092W
YDL058W,YIL149C
YOR247W,YBR162C
YNL178W,YML073C
YFL045C,YER003C
YLR454W,YOR086C
YNL007C,YNL077W
YMR142C,YLR150W
YGL191W,YPL078C
YPL078C,YGL191W
YCL009C,YPR058W
YMR045C,YBL005WB
YPL079W,YDR447C
YJR101W,YKR085C
YGL001C,YML008C
YDL147W,YOR117W
YKR085C,YJR101W
YDR447C,YPL079W
YDR447C,YML063W
YNL081C,YMR286W
YLR109W,YML028W
YML063W,YDR447C
YCR031C,YLR061W
YDL131W,YBR115C
YDL081C,YIL052C
YER094C,YOR157C
YGR155W,YLR180W
YCR057C,YLR409C
YER003C,YFL045C
YPR058W,YCL009C
YLR150W,YMR142C
YMR286W,YNL081C
YBR101C,YPR158W
YJR152W,YIR029W
YLL062C,YKL001C
YLR409C,YCR057C
YOR086C,YLR454W
YNL138W,YCR088W
YCR088W,YNL138W
YBR115C,YDL131W
YGL201C,YBL023C
YPR103W,YFR004W
YPR103W,YOR157C
YML008C,YGL001C
YOR157C,YPR103W
YOR157C,YER094C
YPR158W,YBR101C
YML028W,YLR109W
YBL005WB,YMR045C
YGL189C,YHR010W
YNL077W,YNL007C
YIL052C,YDL081C
YNL277W,YKL001C
YML073C,YNL178W
YHR010W,YGL189C
YBL023C,YGL201C
YFR004W,YPR103W
YLR061W,YCR031C
YIR029W,YJR152W
YLR180W,YGR155W
YKL001C,YLL062C
YKL001C,YNL277W
YOR117W,YDL147W
YNR046W,YOR224C
YGR060W,YMR202W
YML081CA,YDL004W
YOL064C,YPR167C
YDR146C,YBR138C
YPL126W,YDL063C
YER039C,YER039CA
YNR043W,YGL001C
YGR142W,YER103W
YBR189W,YLR167W
YDR408C,YKR080W
YPL079W,YGR034W
YOL030W,YGR282C
YDL063C,YPL126W
YGR282C,YOL030W
YGL001C,YNR043W
YER103W,YGR142W
YPR167C,YOL064C
YMR202W,YGR060W
YBR138C,YDR146C
YOR224C,YNR046W
YOR167C,YJL189W
YMR001C,YLR190W
YLR190W,YMR001C
YLR183C,YLR103C
YDL004W,YML081CA
YGR027C,YMR230W
YBR101C,YPL240C
YLR167W,YBR189W
YER039CA,YER039C
YHR027C,YKL145W
YPL240C,YBR101C
YKR080W,YDR408C
YLR103C,YLR183C
YGL026C,YCR053W
YMR230W,YGR027C
YDR101C,YNL248C
YNL248C,YDR101C
YKL145W,YHR027C
YGR034W,YPL079W
YLL045C,YLR441C
YJL189W,YOR167C
YLR441C,YLL045C
YCR053W,YGL026C
YGR128C,YDL063C
YGR128C,YNL182C
YLR395C,YGL191W
YLR452C,YNR044W
YGL191W,YLR395C
YBR189W,YPR102C
YKR091W,YHR209W
YOL039W,YDR064W
YDL063C,YGR128C
YKR081C,YMR131C
YKR085C,YDR237W
YOL127W,YLR185W
YML024W,YLR061W
YNL081C,YCR071C
YMR179W,YKL108W
YER094C,YFR050C
YMR131C,YKR081C
YNL216W,YBR049C
YIL133C,YDR064W
YIL133C,YKL180W
YJR002W,YIL019W
YFR050C,YER094C
YGR082W,YNL185C
YPR191W,YDR148C
YPL158C,YKL164C
YCR071C,YNL081C
YNL006W,YFL016C
YCR089W,YGR109WB
YDR148C,YPR191W
YKL180W,YIL133C
YNR044W,YLR452C
YBR049C,YNL216W
YDR064W,YOL039W
YDR064W,YIL133C
YNL061W,YGL078C
YKL108W,YMR179W
YNR070W,YNR071C
YHR209W,YKR091W
YLR325C,YLR441C
YPR102C,YBR189W
YNR071C,YNR070W
YGL078C,YNL061W
YML073C,YDL130W
YDL130W,YML073C
YFL016C,YNL006W
YIL019W,YJR002W
YDR237W,YKR085C
YLR061W,YML024W
YNL182C,YGR128C
YGR109WB,YCR089W
YKL164C,YPL158C
YLR441C,YLR325C
YNL185C,YGR082W
YLR185W,YOL127W
YNL178W,YPR102C
YKL172W,YMR014W
YMR142C,YHR010W
YJL010C,YLR002C
YIL011W,YER011W
YKR009C,YGL205W
YKR013W,YGR014W
YPR108W,YER094C
YML126C,YNL111C
YOL040C,YLR061W
YOL040C,YPL131W
YBR191W,YML073C
YNL308C,YML093W
YDL060W,YLR409C
YGR014W,YKR013W
YNL302C,YHL001W
YPL012W,YNL132W
YNL096C,YML073C
YFR033C,YGL187C
YDR457W,YOL081W
YHR200W,YGL011C
YNCP0014C,YNCP0015C
YER094C,YPR108W
YER094C,YGL011C
YKL016C,YLL041C
YML093W,YNL308C
YLR002C,YJL010C
YJL001W,YGR135W
YHL001W,YNL302C
YDL164C,YDR097C
YER011W,YIL011W
YER021W,YOR117W
YBR039W,YKL085W
YLR409C,YDL060W
YPL131W,YOL040C
YGL147C,YHL015W
YDR139C,YNR032CA
YCL061C,YCL024W
YDR064W,YLL045C
YMR049C,YPR010C
YMR225C,YKL003C
YGL011C,YHR200W
YGL011C,YER094C
YPR102C,YNL178W
YGL187C,YFR033C
YML073C,YBR191W
YML073C,YNL096C
YNCP0015C,YNCP0014C
YHR010W,YMR142C
YOR184W,YNL220W
YOR194C,YNL215W
YGL205W,YKR009C
YMR014W,YKL172W
YDR097C,YDL164C
